"FMID","MarketName","Website","street","city","County","State","zip","Season1Date","Season1Time","Season2Date","Season2Time","Season3Date","Season3Time","Season4Date","Season4Time","x","y","Location","Credit","WIC","WICcash","SFMNP","SNAP","Bakedgoods","Cheese","Crafts","Flowers","Eggs","Seafood","Herbs","Vegetables","Honey","Jams","Maple","Meat","Nursery","Nuts","Plants","Poultry","Prepared","Soap","Trees","Wine","updateTime"
1007124,"Weekapaug Farmers' Market",,"Weekapaug Fire District Office Parking Lot","Weekapaug",,"Rhode Island",2891,,,,,,,,,-71.7617,41.3309,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1008754,"Weeks Pumpkins and Produce","http://www.agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1497","21 Shaffer Road","Fair Grove","Dallas","Missouri",65648,,,,,,,,,-93.109643,37.416978,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","N","N",6/28/2013 12:14
1006198,"Weeksville Farmers Market","http://www.weeksvillesociety.org","1698 Bergen Street","Brooklyn","Kings","New York",11213,"07/06/2013 to 10/26/2013","Sat: 9:00 AM-2:00 PM;",,,,,,,-73.925886,40.674617,"Other","Y","Y","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","N","Y","N","N",6/17/2013 12:46
1002246,"Wegerzyn's Farmers Market",,"Courthouse Square 3rd & Main Street","Dayton","Montgomery","Ohio",45402,,,,,,,,,-84.1918,39.7595,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1000789,"Weirton Events Center","http://www.hancock.ext.wvu.edu/","3322 East Street","Weirton","Hancock","West Virginia",26062,"July 12, 2012 to October 25, 2012","Thu:3:00 PM - 6:00 PM;",,,,,,,-80.5877512,40.4037733,"Other","Y","Y","N","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N",5/23/2012 16:45
1000788,"Weirton Farmers Market","http://www.hancock.ext.wvu.edu/","306-308 Penco Road","Weirton","Hancock","West Virginia",26062,"July 9, 2012 to October 29, 2012","Mon:3:00 PM - 6:00 PM;",,,,,,,-80.5470929,40.4091875,"Other","Y","Y","N","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N",5/23/2012 16:36
1005810,"Welcome Center Farmers Market","http://www.HarrisonCountyParks.org/welcome","2931 Monroe Avenue","Missouri Valley","Harrison","Iowa",51555,"May 24, 2012 to October 18, 2012","Thu:3:30 PM - 6:00 PM;",,,,,,,-95.846765,41.583543,"Local government building grounds","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","N","N",4/28/2012 16:36
1003220,"Wellesley Farmers' Market","http://www.wellesleyfarmersmarket.com","442 Washington St (Rte 16)","WELLESLEY","Suffolk","Massachusetts",2482,"May to October","Thu:2 - 6;",,,,,,,-71.303329,42.29458,"Private business parking lot","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","N",8/8/2012 17:44
1000252,"Wellington Farmers Market",,"Heritage Park","Wellington",,"Kansas",67152,,,,,,,,,-97.398,37.2673,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1008196,"Wellington Farmers' Market","http://www.wellingtonfarmersmarket.org","201 South Main Street","Wellington","Lorain","Ohio",44090,"06/14/2013 to 10/25/2013","Fri: 5:00 PM-7:00 PM;",,,,,,,-82.217168,41.165003,"Educational institution","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N",6/17/2013 15:37
1002028,"Wellington Green Market","http://www.wellingtongreenmarket.com","12165 Forrest Hill Blvd.","Wellington","Palm Beach","Florida",33414,,,,,,,,,-80.2374,26.6554,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1002890,"Wellington Square Certified Farmers Market","http://www.wellingtonsquarefarmersmarket.com","4394 W Washington Blvd.","Los Angeles","Los Angeles","California",90016,,"Sun: 9:00 AM-1:00 PM;",,,,,,,-118.335,34.03971,"Faith-based institution (e.g., church, mosque, synagogue, temple)","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N",6/10/2013 13:08
1005989,"WellnessWORKS Farmers Market","http://www.farmersmma.com","1900 E Street NW","Washington DC","District of Columbia","District of Columbia",20415,"06/05/2013 to 10/30/2013","Wed: 10:00 AM-2:00 PM;",,,,,,,-77.044255,38.895109,"Federal/State government building grounds","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N",6/27/2013 12:56
1007829,"Wells Farmers' Market","http://www.wellsfarmersmarket.org","Rt 109","Wells","York","Maine",4090,,,,,,,,,-70.583,43.3227,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Apr 27 2010 8:25PM"
1008178,"Wellsburg Farmer Market",,"2707 Commerce Street","Wellsburg","Brooke","West Virginia",26070,"07/17/2013 to 10/02/2013","Wed: 4:00 PM-6:00 PM;",,,,,,,-80.608101,40.289453,"Other","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N",6/17/2013 12:07
1006298,"Wellspring Saturday Marketplace","http://www.wellspringsaturdaymarketplace.com","1475 Mt. Hood Avenue","Woodburn","Marion","Oregon",97071,,,,,,,,,-122.836,45.1523,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1000802,"Wellsprings Farmers Market",,"321 South Jackson Street","Quincy","Gadsden","Florida",32351,,,,,,,,,-84.664,30.6178,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1001482,"Wellsville Farmer's Market",,"North Main Street","Wellsville","Allegany","New York",14895,"May to September","Thu:12:00 PM - 6:00 PM;",,,,,,,-77.94747,42.120956,"Healthcare Institution","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","N",6/1/2012 15:57
1006899,"Welshs Farmers Market",,"201 South Elms St.","Welsh","Jefferson Davis","Louisiana",70591,,,,,,,,,-92.8227,30.2388,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",6/21/2013 10:45
1003474,"Wenatchee Valley Farmers Market","http://www.wenatcheefarmersmarket.com","7 North Worthen St","Wenatchee","Chelan","Washington",98801,"05/11/2013 to 10/26/2013","Wed: 8:00 AM-1:00 PM;Fri: 5:00 PM-8:00 PM;Sat: 8:00 AM-1:00 PM;",,,,,,,-120.307862,47.424963,"Co-located with wholesale market facility","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y",6/24/2013 14:14
1006958,"Wendell",,"57 Lockes Village Road","Wendell","Franklin","Massachusetts",,,,,,,,,,-72.4045,42.533,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1001145,"Wendell Farmers Market","http://www.wendellchambercommerce.com",,"Wendell","Wake","North Carolina",,"May to October","Sat:9:00 am - 1:00 pm;",,,,,,,-78.3713,35.781,"Private business parking lot","Y","N","N","N","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N",4/25/2011 10:15
1006437,"Wentworth Greenhouse Farmers' Market","http://www.wentworthgreenhouses.com","141 Rollins Road","Rollinsford","Rockingham","New Hampshire",3869,"June to October","Sat:9:00 AM - 1:00 PM;",,,,,,,-70.8611,43.2163,"Private business parking lot","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y",5/2/2012 8:42
1000327,"Wentzville Farmers Market","http://www.wentzvillechamber.com","5 W Pearce Blvd, Downtown","Wentzville","St. Charles","Missouri",,,,,,,,,,-90.8536,38.8122,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1000475,"Wesley Memorial United Church Farmers Market",,"2501 Heyward Street","Columbia","Richland","South Carolina",29205,,,,,,,,,-81.01,33.9911,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1002280,"WesMar Farms Market","http://www.WesMarFarms.com","851 Couvillion St","Moreauville","Avoyelles","Louisiana",71355,,"Thu: 2:00 PM-6:00 PM;",,,,,,,-91.979567,31.035239,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","Y","N","N","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","N","Y","Y","N",6/12/2013 11:45
1007824,"Wessington Springs Area Farmers Market","http://www.truedakotan.com/photos/farmers%E2%80%99-market-kicked-off-last-thursday/","east picnic shelter in the city park","Wessington Springs","Jerauld County","South Dakota",,,,,,,,,,-98.5714,44.0788,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1003234,"West Allis Farmers Market",,"1559 S. 65th Street","West Allis","Milwaukee","Wisconsin",53214,,,,,,,,,-87.9984,43.0119,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Apr 16 2010 10:08AM"
1001859,"West Asheville Tailgate Market",,"757 Haywood Road","West Asheville","Buncombe","North Carolina",28806,,,,,,,,,-82.5937,35.5783,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1005573,"West Bend Downtown Farmers Market",,"Main Street & 6th Avenue, Downtown","West Bend","Washington","Wisconsin",53095,,,,,,,,,-88.1836,43.4253,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006520,"West Bloomfield Farmers Market",,,"West Bloomfield",,"Michigan",48323,,,,,,,,,-83.3736,42.5572,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006062,"West Branch Farmers Market","http://www.westbranch.com","S 3rd Street - Downtown at the light","West Branch","Ogemaw","Michigan",48661,"06/15/2013 to 10/26/2013","Sun: 8:00 AM-2:00 PM;",,,,,,,-84.238575,44.276031,"Closed-off public street","Y","Y","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","Y","N","N",6/25/2013 8:58
1008849,"West Broad Farmers Market","http://www.athenslandtrust.org/community-gardens/west-broad-farmers-market/","1573 West Broad Street","Athens","Clarke","Georgia",30601,"05/04/2013 to 12/07/2013","Tue: 4:00 PM-7:00 PM;Sat: 10:00 AM-1:00 PM;",,,,,,,-83.396789,33.952276,"Educational institution","Y","N","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","Y","Y","Y","N","N",7/14/2013 9:11
1000124,"West Broadway Farmers Market","http://www.westbroadway.org/farmersmarket","900 West Broadway Avenue","Minneapolis","Hennepin","Minnesota",55411,"June to October","Fri:3:00 PM - 7:00 PM;",,,,,,,-93.291564,44.999464,"Private business parking lot","Y","Y","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","N","N","Y","Y","N","N",5/23/2012 17:22
1000191,"West Brookfield Farmers Market",,"Town Common, Junction of Rt. 67 and Rt. 9","West Brookfield","Worcester","Massachusetts",1585,"06/01/2013 to 10/31/2013","Wed: 3:00 PM-6:00 PM;",,,,,,,-72.13915,42.23586,"Other","Y","Y","N","Y","N","Y","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N",7/2/2013 14:21
1008119,"West Carrollton Farmers Market","http://www.westcarrollton.org","833 E. Central Ave","West Carrollton","Montgomery","Ohio",45449,"05/28/2013 to 10/22/2013","Tue: 3:00 AM-7:00 PM;",,,,,,,-84.239799,39.677768,"Other","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","Y","Y","Y","N","Y","N","N","Y","N","N","Y","Y","N",6/14/2013 12:47
1000255,"West Chester Growers Market","http://www.westchestergrowersmarket.com","Church & Chestnut Streets","West Chester","Chester","Pennsylvania",19380,"05/04/2013 to 11/30/2013","Sat: 9:00 AM-1:00 PM;","12/07/2013 to 04/26/2014","Sat: 10:00 AM-12:00 PM;",,,,,-75.6071924,39.9609217,"Other","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y",6/10/2013 13:46
1008579,"West Coast Farmers Markets at Brisbane","http://www.westcoastfarmersmarkets.org","Old County Rd & San Francisco St.","Brisbane","San Mateo","California",,"01/01/2013 to 12/31/2013","Thu: 3:00 PM-7:00 PM;",,,,,,,-122.402383,37.684771,"Other","Y","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","Y","N","N","N","N","N","Y","Y","N","N","N",6/26/2013 16:02
1007322,"WEST COVINA FARMERS MARKET",,"195 GLENDORA av.","West Covina","Los Angeles","California",91790,,,,,,,,,-117.921604,34.071304,"Closed-off public street","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",6/18/2013 12:46
1000622,"West Elm Street Farmers Market",,"3000 W. Elm Street","Lima","Allen","Ohio",,,,,,,,,,-84.159,40.737,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007107,"West End Citiparks Farmers Market",,"Noblestown Road at Obey Street","Pittsburgh","Allegheny","Pennsylvania",15205,,,,,,,,,-80.0553,40.4272,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1003281,"West End Farmer's Market","http://www.cityofjohnstownpa.net","401 Broad Street","Johnstown","Cambria","Pennsylvania",15906,"June to October","Tue:3:00 PM - 6:00 PM;",,,,,,,-78.929,40.339773,"Private business parking lot","Y","Y","N","Y","N","Y","N","N","N","N","N","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","Y","N",5/1/2012 8:48
1003512,"West End Farmers Market",,"Corner of Brighton & KOSSICK Ave.","Long Branch","Monmouth","New Jersey",7740,,,,,,,,,-73.9883,40.2847,"Local government building grounds","Y","Y","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",6/18/2013 10:18
1005097,"West End Farmers Market","http://www.westendfarmersmarket.com/","Gayton Road & Ridgefield Pkwy.","Henrico",,"Virginia",,,,,,,,,,-77.638,37.6241,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1005470,"West End Farmers Market","http://www.westendfarmersmarket.org","Ben Brenman Park 4800 Brenman Park Drive","Alexandria","Alexandria","Virginia",22304,"05/05/2013 to 11/17/2013","Sun: 8:30 AM-1:00 PM;",,,,,,,-77.116126,38.806921,"Other","Y","N","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N",7/16/2013 14:57
1002087,"West End Market","http://www.westendmarket.org","Church Street and Dodge Avenue","Evanston","Cook","Illinois",60201,,,,,,,,,-87.6994,42.0479,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Apr 15 2010 7:52PM"
1003855,"West End Senior Center Wednesday Farmer's Market","http://www.buhlseniors.org","1010 Main Street","Buhl","Twin Falls","Idaho",83316,"July to September","Wed:4:30 pm - 6:00 pm;",,,,,,,-114.76,42.5986,"Private business parking lot","Y","N","N","N","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N",4/25/2011 12:01
1000400,"West Fork Farmers Market",,"Campbell Loop","West Fork","Washington","Arkansas",72774,,,,,,,,,-94.2147,35.98,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2/17/2012 14:08
1000413,"West Frankfort Farmers Market",,"1002 E Cleveland St","West Frankfort",,"Illinois",62896,,,,,,,,,-88.9166,37.892,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1005711,"West Frederick Farmers' Market","http://www.FrederickFarmFresh.com","110 Baughman's Lane","Frederick","Frederick","Maryland",21701,"05/04/2013 to 11/16/2013","Sat: 10:00 AM-1:00 PM;",,,,,,,-77.43707,39.42207,"Private business parking lot","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N",6/25/2013 0:36
1004628,"West Glen Farmers Market",,"Avenue of the Arts in West Glen Town Center","West Des Moines","Polk","Iowa",50266,,,,,,,,,-93.7793,41.5507,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007517,"WEST HARTFORD – WHOLE FOODS FARMERS’ MARKET",,"Whole Foods Parking Lot, 50 Raymond Road","West Hartford","Hartford","Connecticut",6107,,,,,,,,,-72.7396,41.7616,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2/17/2012 14:17
1005690,"West Hartford Farmers Market",,"LaSalle Road public parking lot","West Hartford","Hartford","Connecticut",6105,,,,,,,,,-72.752,41.757,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007479,"West Haven Farmers Market",,"West Haven Green","West Haven","New Haven","Connecticut",,,,,,,,,,-72.9498,41.2723,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006334,"West Hollywood Thursday Farmers Market","http://www.cafarmersmarkets.org","647 North San Vicente Blvd.","West Hollywood","Los Angeles","California",90069,,,,,,,,,-118.384,34.0821,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1005938,"WEST HOMEWOOD FARMERS MARKET",,"160 OXMORE RD.","HOMEWOOD","JEFFERSON","Alabama",35209,,,,,,,,,-86.8302,33.4607,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
20370,"West Jefferson Farmer's Market+",,"55 W. Main St","West Jefferson",,"Ohio",43162,,,,,,,,,-83.2701,39.9447,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",
1003301,"West Jordan Farmers Market",,"West Jordan Veterans Memorial Park","West Jordan","Salt Lake","Utah",84084,,,,,,,,,-111.939,40.6063,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007535,"West Kauai Agricultural Association",,"Poipu Road and Cane Haul Road","Poipu","Honolulu","Hawaii",,,,,,,,,,-159.435,21.8815,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1001159,"West Linn Farmers Market",,"1725 Williamette Falls Drive","West Linn","Clackamas","Oregon",97222,,,,,,,,,-122.656,45.3438,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",1/26/2012 15:30
1001160,"West Linn Farmers Market",,"West Linn Historic District","West Linn","Clackamas","Oregon",97068,,,,,,,,,-122.612314,45.365676,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",1/26/2012 15:30
20371,"West Long Beach Market","http://www.GreenerGoodLB.org","Admiral Kidd Park, 2125 Santa Fe Avenue","Long Beach",,"California",90802,,,,,,,,,-118.216,33.7958,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",
1005238,"West Los Angeles CFM","http://www.westlafarmersmarket.com","11360 Santa Monica Blvd.","Los Angeles","Los Angeles","California",,,,,,,,,,-118.45,34.0458,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1002926,"West Mall Open Air Market","http://www.dakotaflavor.com/category.asp?catid=12","41st St. & Western Ave.","Sioux Falls","Minnehaha","South Dakota",57501,,,,,,,,,-96.7511,43.5149,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1001380,"West Michigan Co-Op","http://www.wmcoop.com","1111 Godfrey SW, Bldg S250, Grand Rapids, MI","Grand Rapids","Kent","Michigan",49503,,,,,,,,,-85.5493,43.0322,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","May 10 2010 3:21PM"
1006541,"West Milford Farmers' Market","http://www.wmfarmersmarket.org","1425 Union Valley Road","West Milford","Passaic","New Jersey",7480,"06/05/2013 to 10/16/2013","Wed: 3:00 PM-7:00 PM;",,,,,,,-74.370376,41.128339,"Faith-based institution (e.g., church, mosque, synagogue, temple)","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y",6/12/2013 10:44
1000784,"West Modesto CFM",,"601 S. Martin Luther King Drive","Modesto","Stanislaus","California",,,,,,,,,,-121.012,37.6335,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
