obsid,siteid,plot,date_sampled,sciname ,diameter,condition
3257,32,B,6/13/11,Picea engelmannii,2.54,dry
3258,32,B,6/13/11,Picea engelmannii,5.08,dry
3259,32,B,6/13/11,Picea engelmannii,7.62,dry
3260,32,B,6/13/11,Picea engelmannii,10.16,dry
3261,32,B,6/13/11,Picea engelmannii,12.7,normal
3262,32,B,6/13/11,Picea engelmannii,17.78,normal
3263,32,B,6/13/11,Picea engelmannii,22.86,dry
3264,32,B,6/13/11,Picea engelmannii,27.94,normal
3265,32,B,6/13/11,Picea engelmannii,30.48,dry
3266,32,B,6/13/11,Picea engelmannii,35.56,dry
3267,32,B,6/13/11,Picea engelmannii,58.42,normal
3268,32,B,6/13/11,Sambucus racemosa,0.635,dry
3269,32,B,6/13/11,Pseudotsuga menziesii,0.635,dry
3270,32,B,6/13/11,Pseudotsuga menziesii,12.7,normal
3271,32,B,6/13/11,Pseudotsuga menziesii,17.78,normal
3272,32,B,6/13/11,Pseudotsuga menziesii,45.72,dry
3273,32,B,6/13/11,Jamesia americana,0.635,dry
3274,32,B,6/13/11,Abies lasiocarpa,0.635,normal
3275,32,B,6/13/11,Abies lasiocarpa,2.54,dry
3276,32,B,6/10/12,Picea engelmannii,0.635,dry
3277,32,B,6/10/12,Picea engelmannii,0.635,normal
3278,32,B,6/10/12,Picea engelmannii,2.54,normal
3279,32,B,6/10/12,Picea engelmannii,5.08,dry
3280,32,B,6/10/12,Picea engelmannii,7.62,dry
3281,32,B,6/10/12,Picea engelmannii,10.16,normal
3282,32,B,6/10/12,Picea engelmannii,12.7,normal
3283,32,B,6/10/12,Picea engelmannii,17.78,dry
3284,32,B,6/10/12,Sambucus racemosa,15.24,dry
3285,32,B,6/10/12,Pseudotsuga menziesii,45.72,normal
3286,32,B,6/10/12,Pseudotsuga menziesii,0.635,dry
3287,32,B,6/10/12,Pseudotsuga menziesii,0.635,normal
3288,32,B,6/10/12,Pseudotsuga menziesii,2.54,dry
3289,32,B,6/10/12,Jamesia americana,5.08,dry
3290,32,B,6/10/12,Abies lasiocarpa,7.62,normal
3291,32,B,6/10/12,Abies lasiocarpa,10.16,dry
3292,32,B,6/10/12,Abies lasiocarpa,12.7,normal
3293,32,B,6/10/12,Abies lasiocarpa,17.78,dry
3294,32,B,6/10/12,Abies lasiocarpa,15.24,dry
3295,32,B,6/10/12,Abies lasiocarpa,20.32,normal
3296,32,B,6/10/12,Abies lasiocarpa,22.86,normal
